dateRep,cases,countriesAndTerritories,cNum
25/05/2020,289,Germany,10.83484133
26/05/2020,432,Germany,10.23136656
27/05/2020,362,Germany,9.70618693
28/05/2020,353,Germany,9.00755347
29/05/2020,741,Germany,8.80037251
30/05/2020,738,Germany,8.94250828
31/05/2020,286,Germany,8.58475977
1/6/2020,333,Germany,8.57391891
2/6/2020,213,Germany,8.21255677
3/6/2020,342,Germany,7.66449087
4/6/2020,394,Germany,7.24169717
5/6/2020,507,Germany,7.29831057
6/6/2020,407,Germany,7.02006173
7/6/2020,301,Germany,6.86347147
8/6/2020,214,Germany,6.77313094
9/6/2020,350,Germany,6.67435862
10/6/2020,318,Germany,6.62135884
11/6/2020,555,Germany,6.86467601
12/6/2020,258,Germany,6.28288298
13/06/2020,348,Germany,5.8131122
14/06/2020,247,Germany,5.76613512
15/06/2020,192,Germany,5.59629492
16/06/2020,378,Germany,5.79504409
17/06/2020,345,Germany,5.79865772
18/06/2020,580,Germany,6.02270224
19/06/2020,770,Germany,6.33949638
20/06/2020,601,Germany,6.57317722
21/06/2020,687,Germany,7.03812984
22/06/2020,537,Germany,7.4271964
23/06/2020,503,Germany,7.61149109
24/06/2020,587,Germany,7.93551247
25/06/2020,630,Germany,8.025853
26/06/2020,477,Germany,8.28964736
27/06/2020,687,Germany,8.69798657
28/06/2020,256,Germany,8.70882744
29/06/2020,262,Germany,8.79314527
30/06/2020,498,Germany,8.93769012
1/7/2020,466,Germany,9.08343952
2/7/2020,503,Germany,8.9906899
3/7/2020,446,Germany,8.6004188
4/7/2020,422,Germany,8.38480606
5/7/2020,239,Germany,7.84517194
6/7/2020,219,Germany,7.46212807
7/7/2020,390,Germany,7.326015
8/7/2020,397,Germany,7.09715232
9/7/2020,442,Germany,6.87069871
10/7/2020,395,Germany,6.7719264
11/7/2020,378,Germany,6.3997234
12/7/2020,248,Germany,6.39008708
13/07/2020,159,Germany,6.26601941
14/07/2020,412,Germany,6.16242893
15/07/2020,351,Germany,6.02390678
16/07/2020,534,Germany,6.06124753
17/07/2020,583,Germany,6.22626957
18/07/2020,529,Germany,6.3551554
19/07/2020,202,Germany,6.31058741
20/07/2020,249,Germany,6.34672362
21/07/2020,522,Germany,6.50572296
22/07/2020,454,Germany,6.57438176
23/07/2020,569,Germany,6.7273584
24/07/2020,815,Germany,7.23326539
25/07/2020,781,Germany,7.71869519
26/07/2020,305,Germany,7.78735399
27/07/2020,340,Germany,8.00537582
28/07/2020,633,Germany,8.27157925
29/07/2020,684,Germany,8.67269122
30/07/2020,902,Germany,9.11596211
31/07/2020,870,Germany,9.46166522
1/8/2020,955,Germany,9.97479945
2/8/2020,240,Germany,10.02057198
3/8/2020,509,Germany,10.3337525
4/8/2020,879,Germany,10.76377344
5/8/2020,741,Germany,11.10947655
6/8/2020,1045,Germany,11.6828378
7/8/2020,1147,Germany,12.08274523
8/8/2020,1122,Germany,12.49349352
9/8/2020,555,Germany,12.79462864
10/8/2020,436,Germany,12.91026452
11/8/2020,966,Germany,13.31137649
12/8/2020,1226,Germany,13.96423741
13/08/2020,1445,Germany,14.61830287
14/08/2020,1449,Germany,15.31573179
15/08/2020,1415,Germany,15.8698204
16/08/2020,625,Germany,16.33356847
17/08/2020,561,Germany,16.39620457
18/08/2020,1390,Germany,17.01172474
19/08/2020,1510,Germany,17.93801635
20/08/2020,1707,Germany,18.73542212
21/08/2020,1427,Germany,19.07269345
22/08/2020,2034,Germany,20.17123434
23/08/2020,782,Germany,20.44466502
24/08/2020,711,Germany,20.77591364
25/08/2020,1278,Germany,21.15173026
26/08/2020,1576,Germany,21.57331942
27/08/2020,1507,Germany,21.64800093
28/08/2020,1571,Germany,21.79495486
29/08/2020,1479,Germany,21.87204545
30/08/2020,785,Germany,22.06477192
31/08/2020,610,Germany,22.1237944
1/9/2020,1218,Germany,21.91661345
2/9/2020,1256,Germany,21.61066017
3/9/2020,1311,Germany,21.13366216
4/9/2020,1453,Germany,21.16498021
5/9/2020,1378,Germany,20.37480167
6/9/2020,988,Germany,20.62293701
7/9/2020,814,Germany,20.74700467
8/9/2020,1499,Germany,21.01320811
9/9/2020,1176,Germany,20.53139193
10/9/2020,1892,Germany,20.99514
11/9/2020,1484,Germany,20.89034499
12/9/2020,1630,Germany,21.07223059
13/09/2020,948,Germany,21.26857069
14/09/2020,927,Germany,21.65041001
15/09/2020,1407,Germany,21.87806815
16/09/2020,1901,Germany,22.65499674
17/09/2020,2194,Germany,23.71860596
18/09/2020,1916,Germany,24.27630818
19/09/2020,2297,Germany,25.38328086
20/09/2020,1345,Germany,25.8133018
21/09/2020,922,Germany,25.94339216
22/09/2020,1821,Germany,26.33125419
23/09/2020,1769,Germany,27.04554667
24/09/2020,2143,Germany,27.34788633
25/09/2020,2153,Germany,28.15372389
26/09/2020,2507,Germany,29.21010586
27/09/2020,1410,Germany,29.76660355
28/09/2020,1192,Germany,30.08580676
29/09/2020,2089,Germany,30.90730335
30/09/2020,1798,Germany,30.78323568
1/10/2020,2503,Germany,31.15543868
2/10/2020,2673,Germany,32.0672758
3/10/2020,2563,Germany,32.38768356
4/10/2020,2279,Germany,33.51272434
5/10/2020,1382,Germany,34.06681294
6/10/2020,2639,Germany,35.05212703
7/10/2020,2828,Germany,36.32773536
8/10/2020,4058,Germany,38.63443032
9/10/2020,4516,Germany,41.4807594
10/10/2020,4721,Germany,44.14761195
11/10/2020,3483,Germany,46.6446243
12/10/2020,2467,Germany,48.18041337
13/10/2020,4122,Germany,50.6292441
14/10/2020,5132,Germany,54.64518195
15/10/2020,6638,Germany,59.6259567
16/10/2020,7334,Germany,65.24031973
17/10/2020,7830,Germany,71.58463427
18/10/2020,5587,Germany,75.56925407
19/10/2020,4325,Germany,79.11421661
20/10/2020,6868,Germany,84.20821816
21/10/2020,7595,Germany,89.95026248
22/10/2020,11287,Germany,98.65788537
23/10/2020,11242,Germany,106.7596244
24/10/2020,14714,Germany,118.7965971
25/10/2020,11176,Germany,128.0631268
26/10/2020,8685,Germany,135.5529593
27/10/2020,11409,Germany,144.3304455
28/10/2020,14964,Germany,156.1734872
29/10/2020,16774,Germany,168.3827092
30/10/2020,18681,Germany,182.0506297
31/10/2020,19059,Germany,195.5764143
1/11/2020,14177,Germany,205.9234168
2/11/2020,12097,Germany,215.2851052
3/11/2020,15352,Germany,225.5044263
4/11/2020,17214,Germany,237.0909009
5/11/2020,19990,Germany,247.5740164
6/11/2020,21506,Germany,259.9374196
7/11/2020,23399,Germany,270.3988533
8/11/2020,16017,Germany,276.2300336
9/11/2020,13363,Germany,281.8648739
10/11/2020,15332,Germany,286.590286
11/11/2020,18487,Germany,290.833882
12/11/2020,21866,Germany,296.967402
13/11/2020,23542,Germany,302.8226731
14/11/2020,22461,Germany,306.9205197
15/11/2020,16947,Germany,310.2570968
16/11/2020,10824,Germany,308.7237168
17/11/2020,14419,Germany,307.5998805
18/11/2020,17561,Germany,308.0178561
19/11/2020,22609,Germany,311.1725475
20/11/2020,23648,Germany,313.7526731
21/11/2020,22964,Germany,313.228698
22/11/2020,15741,Germany,312.8962449
23/11/2020,10864,Germany,309.8860983
24/11/2020,13554,Germany,307.7444254
25/11/2020,18633,Germany,307.9202883
26/11/2020,22268,Germany,308.4045135
27/11/2020,22806,Germany,307.5179718
28/11/2020,21695,Germany,306.5952938
29/11/2020,14611,Germany,303.7814873
30/11/2020,11169,Germany,304.1970538
1/12/2020,13604,Germany,303.2153533
2/12/2020,17270,Germany,302.864832
3/12/2020,22046,Germany,302.1866758
4/12/2020,23448,Germany,301.9457677
5/12/2020,23318,Germany,302.372175
6/12/2020,17767,Germany,304.8125739
7/12/2020,12332,Germany,306.5808393
8/12/2020,14055,Germany,307.1843141
9/12/2020,20815,Germany,309.8126213
10/12/2020,23679,Germany,311.5122279
11/12/2020,29875,Germany,320.0271243
12/12/2020,28438,Germany,328.1493406
13/12/2020,20200,Germany,334.8815171
14/12/2020,16362,Germany,341.1366957
13/03/2020,2,Ghana,
15/03/2020,0,Ghana,
16/03/2020,0,Ghana,
17/03/2020,4,Ghana,
18/03/2020,0,Ghana,
19/03/2020,1,Ghana,
20/03/2020,4,Ghana,
21/03/2020,5,Ghana,
22/03/2020,5,Ghana,
23/03/2020,3,Ghana,
24/03/2020,3,Ghana,
25/03/2020,26,Ghana,
26/03/2020,15,Ghana,
27/03/2020,64,Ghana,0.43395561
28/03/2020,5,Ghana,0.44381823
29/03/2020,4,Ghana,0.4569684
30/03/2020,11,Ghana,0.49313137
31/03/2020,0,Ghana,0.4799812
1/4/2020,0,Ghana,0.4799812
2/4/2020,43,Ghana,0.61805798
3/4/2020,9,Ghana,0.6344957
4/4/2020,1,Ghana,0.62134553
5/4/2020,9,Ghana,0.6344957
6/4/2020,0,Ghana,0.62463307
7/4/2020,73,Ghana,0.85476104
8/4/2020,0,Ghana,0.76928494
9/4/2020,26,Ghana,0.8054479
10/4/2020,65,Ghana,0.80873545
11/4/2020,0,Ghana,0.79229774
12/4/2020,30,Ghana,0.87777384
13/04/2020,158,Ghana,1.36104258
14/04/2020,0,Ghana,1.36104258
15/04/2020,70,Ghana,1.59117056
16/04/2020,5,Ghana,1.46624394
17/04/2020,0,Ghana,1.43665606
18/04/2020,0,Ghana,1.43336852
19/04/2020,193,Ghana,2.03827633
20/04/2020,208,Ghana,2.72208516
21/04/2020,0,Ghana,2.48209456
22/04/2020,0,Ghana,2.48209456
23/04/2020,112,Ghana,2.76482322
24/04/2020,0,Ghana,2.55113296
25/04/2020,125,Ghana,2.96207576
26/04/2020,0,Ghana,2.86344949
27/04/2020,271,Ghana,3.23494179
28/04/2020,0,Ghana,3.23494179
29/04/2020,121,Ghana,3.40260646
30/04/2020,0,Ghana,3.38616874
1/5/2020,403,Ghana,4.71104836
2/5/2020,0,Ghana,4.71104836
3/5/2020,95,Ghana,4.3888692
4/5/2020,0,Ghana,3.70506036
5/5/2020,550,Ghana,5.51320872
6/5/2020,0,Ghana,5.51320872
7/5/2020,372,Ghana,6.36796976
8/5/2020,0,Ghana,6.36796976
9/5/2020,921,Ghana,8.98485357
10/5/2020,251,Ghana,9.81002673
11/5/2020,0,Ghana,8.91910272
12/5/2020,437,Ghana,10.35575878
13/05/2020,427,Ghana,11.36174677
14/05/2020,281,Ghana,12.28554621
15/05/2020,122,Ghana,11.36174677
16/05/2020,108,Ghana,11.71680136
17/05/2020,97,Ghana,11.72337645
18/05/2020,0,Ghana,11.72337645
19/05/2020,0,Ghana,9.91522809
20/05/2020,361,Ghana,11.10203092
21/05/2020,173,Ghana,10.44780997
22/05/2020,217,Ghana,11.16120668
23/05/2020,131,Ghana,8.56404813
24/05/2020,0,Ghana,7.73887497
25/05/2020,66,Ghana,7.95585278
26/05/2020,125,Ghana,6.93013953
27/05/2020,309,Ghana,6.54220951
28/05/2020,186,Ghana,6.22989298
29/05/2020,0,Ghana,5.8288128
30/05/2020,313,Ghana,6.502759
31/05/2020,152,Ghana,6.68357384
1/6/2020,302,Ghana,7.67641167
2/6/2020,0,Ghana,7.67641167
3/6/2020,227,Ghana,7.23588097
4/6/2020,251,Ghana,7.49230929
5/6/2020,337,Ghana,7.88681438
6/6/2020,283,Ghana,8.38652084
7/6/2020,294,Ghana,9.35305833
8/6/2020,176,Ghana,9.714688
9/6/2020,272,Ghana,10.19795674
10/6/2020,291,Ghana,10.13878098
11/6/2020,157,Ghana,10.04344224
12/6/2020,0,Ghana,10.04344224
13/06/2020,760,Ghana,11.51297373
14/06/2020,304,Ghana,12.01268018
15/06/2020,542,Ghana,12.80169038
16/06/2020,0,Ghana,12.80169038
17/06/2020,229,Ghana,12.80826546
18/06/2020,397,Ghana,13.28824666
19/06/2020,339,Ghana,13.29482175
20/06/2020,274,Ghana,13.26523386
21/06/2020,508,Ghana,13.96876795
22/06/2020,443,Ghana,14.84654179
23/06/2020,0,Ghana,13.95233024
24/06/2020,414,Ghana,14.35669796
25/06/2020,445,Ghana,15.30351019
26/06/2020,460,Ghana,16.81577973
27/06/2020,361,Ghana,15.50405029
28/06/2020,597,Ghana,16.46730023
29/06/2020,920,Ghana,17.70999128
30/06/2020,0,Ghana,17.70999128
1/7/2020,390,Ghana,18.23928562
2/7/2020,393,Ghana,18.22613545
3/7/2020,0,Ghana,17.11165855
4/7/2020,1254,Ghana,20.33345017
5/7/2020,0,Ghana,18.6633786
6/7/2020,697,Ghana,19.49841439
7/7/2020,992,Ghana,22.75965651
8/7/2020,891,Ghana,24.32781427
9/7/2020,854,Ghana,25.67241914
10/7/2020,641,Ghana,26.26746433
11/7/2020,371,Ghana,26.30033975
12/7/2020,414,Ghana,25.69871948
13/07/2020,270,Ghana,23.56181688
14/07/2020,470,Ghana,25.10696184
15/07/2020,0,Ghana,23.82482027
16/07/2020,442,Ghana,23.98590986
17/07/2020,695,Ghana,26.27075187
18/07/2020,447,Ghana,23.6177051
19/07/2020,488,Ghana,25.22202582
20/07/2020,607,Ghana,24.926147
21/07/2020,763,Ghana,24.17329978
22/07/2020,559,Ghana,23.08183568
23/07/2020,683,Ghana,22.51966591
24/07/2020,694,Ghana,22.69390567
25/07/2020,691,Ghana,23.74591926
26/07/2020,794,Ghana,24.99518539
27/07/2020,1118,Ghana,27.78302141
28/07/2020,655,Ghana,28.39121676
29/07/2020,782,Ghana,30.96207498
30/07/2020,736,Ghana,31.92861246
31/07/2020,0,Ghana,29.64377045
1/8/2020,359,Ghana,29.35446671
2/8/2020,1513,Ghana,32.72419774
3/8/2020,0,Ghana,30.72865946
4/8/2020,798,Ghana,30.84372345
5/8/2020,0,Ghana,29.00598721
6/8/2020,1263,Ghana,30.91276184
7/8/2020,1022,Ghana,31.99107577
8/8/2020,0,Ghana,29.71938392
9/8/2020,436,Ghana,28.54244372
10/8/2020,470,Ghana,26.4121162
11/8/2020,209,Ghana,24.94587226
12/8/2020,192,Ghana,23.0062222
13/08/2020,321,Ghana,21.64189208
14/08/2020,122,Ghana,22.04297226
15/08/2020,216,Ghana,21.57285368
16/08/2020,147,Ghana,17.08207067
17/08/2020,322,Ghana,18.14065935
18/08/2020,121,Ghana,15.91499309
19/08/2020,340,Ghana,17.03275753
20/08/2020,101,Ghana,13.21263318
21/08/2020,166,Ghana,10.39849683
22/08/2020,65,Ghana,10.61218709
23/08/2020,180,Ghana,9.77057622
24/08/2020,0,Ghana,8.22543126
25/08/2020,117,Ghana,7.92297735
26/08/2020,95,Ghana,7.60408573
27/08/2020,124,Ghana,6.95643987
28/08/2020,0,Ghana,6.55535968
29/08/2020,108,Ghana,6.2003051
30/08/2020,169,Ghana,6.27263103
31/08/2020,87,Ghana,5.50005855
1/9/2020,93,Ghana,5.40800736
2/9/2020,162,Ghana,4.8228248
3/9/2020,198,Ghana,5.14171642
4/9/2020,55,Ghana,4.77679921
5/9/2020,64,Ghana,4.77351167
6/9/2020,0,Ghana,4.18175402
7/9/2020,0,Ghana,4.18175402
8/9/2020,235,Ghana,4.56968403
9/9/2020,0,Ghana,4.2573675
10/9/2020,301,Ghana,4.83926251
11/9/2020,0,Ghana,4.83926251
12/9/2020,75,Ghana,4.73077361
13/09/2020,46,Ghana,4.32640589
14/09/2020,0,Ghana,4.04038969
15/09/2020,167,Ghana,4.28366784
16/09/2020,54,Ghana,3.92861325
17/09/2020,0,Ghana,3.27767984
18/09/2020,59,Ghana,3.29083001
19/09/2020,143,Ghana,3.55054587
20/09/2020,20,Ghana,3.61629672
21/09/2020,127,Ghana,4.03381461
22/09/2020,58,Ghana,3.45191959
23/09/2020,54,Ghana,3.62944689
24/09/2020,37,Ghana,2.76153567
25/09/2020,69,Ghana,2.9883761
26/09/2020,0,Ghana,2.74181042
27/09/2020,0,Ghana,2.59058347
28/09/2020,165,Ghana,3.13302797
29/09/2020,95,Ghana,2.89632492
30/09/2020,0,Ghana,2.71879762
1/10/2020,174,Ghana,3.29083001
2/10/2020,0,Ghana,3.09686501
3/10/2020,38,Ghana,2.75167305
4/10/2020,109,Ghana,3.04426433
5/10/2020,26,Ghana,2.71222254
6/10/2020,0,Ghana,2.52154507
7/10/2020,0,Ghana,2.34401778
8/10/2020,0,Ghana,2.22237871
9/10/2020,118,Ghana,2.38346829
10/10/2020,40,Ghana,2.51496999
11/10/2020,18,Ghana,2.57414575
12/10/2020,0,Ghana,2.03170125
13/10/2020,25,Ghana,1.80157327
14/10/2020,96,Ghana,2.11717735
15/10/2020,0,Ghana,1.54514496
16/10/2020,47,Ghana,1.69965946
17/10/2020,0,Ghana,1.57473284
18/10/2020,59,Ghana,1.41035572
19/10/2020,78,Ghana,1.58130793
20/10/2020,62,Ghana,1.78513556
21/10/2020,89,Ghana,2.07772684
22/10/2020,0,Ghana,2.07772684
23/10/2020,77,Ghana,1.9429376
24/10/2020,63,Ghana,2.01855108
25/10/2020,89,Ghana,2.25196659
26/10/2020,0,Ghana,2.25196659
27/10/2020,85,Ghana,2.44921914
28/10/2020,0,Ghana,2.13361506
29/10/2020,0,Ghana,2.13361506
30/10/2020,280,Ghana,2.89961246
31/10/2020,0,Ghana,2.89961246
1/11/2020,69,Ghana,2.93248788
2/11/2020,0,Ghana,2.67605957
3/11/2020,76,Ghana,2.72208516
4/11/2020,0,Ghana,2.42949388
5/11/2020,443,Ghana,3.8858752
6/11/2020,145,Ghana,4.10942809
7/11/2020,0,Ghana,3.90231291
8/11/2020,116,Ghana,3.99107656
9/11/2020,298,Ghana,4.97076421
10/11/2020,0,Ghana,4.6913231
11/11/2020,100,Ghana,5.02007735
12/11/2020,0,Ghana,5.02007735
13/11/2020,716,Ghana,6.45344587
14/11/2020,0,Ghana,6.45344587
15/11/2020,0,Ghana,6.22660544
16/11/2020,105,Ghana,6.5717974
17/11/2020,253,Ghana,7.15369241
18/11/2020,81,Ghana,7.41998335
19/11/2020,0,Ghana,5.96360204
20/11/2020,174,Ghana,6.05894077
21/11/2020,0,Ghana,6.05894077
22/11/2020,243,Ghana,6.47645866
23/11/2020,0,Ghana,5.49677101
24/11/2020,67,Ghana,5.71703635
25/11/2020,243,Ghana,6.18715493
26/11/2020,41,Ghana,6.32194417
27/11/2020,0,Ghana,3.96806376
28/11/2020,0,Ghana,3.96806376
29/11/2020,154,Ghana,4.4743453
30/11/2020,190,Ghana,4.75378641
1/12/2020,98,Ghana,4.24421733
2/12/2020,0,Ghana,3.97792639
3/12/2020,0,Ghana,3.97792639
4/12/2020,0,Ghana,3.405894
5/12/2020,429,Ghana,4.81624972
6/12/2020,102,Ghana,4.35270623
7/12/2020,76,Ghana,4.60255946
8/12/2020,0,Ghana,4.38229411
9/12/2020,226,Ghana,4.32640589
10/12/2020,122,Ghana,4.59269683
11/12/2020,116,Ghana,4.97405176
12/12/2020,0,Ghana,4.97405176
13/12/2020,195,Ghana,5.108841
14/12/2020,81,Ghana,4.75049887
20/03/2020,10,Gibraltar,
21/03/2020,0,Gibraltar,
22/03/2020,0,Gibraltar,
23/03/2020,5,Gibraltar,
24/03/2020,0,Gibraltar,
25/03/2020,0,Gibraltar,
26/03/2020,11,Gibraltar,
27/03/2020,9,Gibraltar,
28/03/2020,20,Gibraltar,
29/03/2020,1,Gibraltar,
30/03/2020,9,Gibraltar,
31/03/2020,4,Gibraltar,
1/4/2020,0,Gibraltar,
2/4/2020,0,Gibraltar,204.7113274
3/4/2020,19,Gibraltar,231.4128048
4/4/2020,7,Gibraltar,252.1806207
5/4/2020,3,Gibraltar,261.0811132
6/4/2020,5,Gibraltar,261.0811132
7/4/2020,6,Gibraltar,278.8820981
8/4/2020,4,Gibraltar,290.7494215
9/4/2020,7,Gibraltar,278.8820981
10/4/2020,3,Gibraltar,261.0811132
11/4/2020,4,Gibraltar,213.6118199
12/4/2020,2,Gibraltar,216.5786507
13/04/2020,0,Gibraltar,189.8771732
14/04/2020,0,Gibraltar,178.0098499
15/04/2020,0,Gibraltar,178.0098499
16/04/2020,2,Gibraltar,183.9435115
17/04/2020,2,Gibraltar,133.5073874
18/04/2020,0,Gibraltar,112.7395716
19/04/2020,0,Gibraltar,103.8390791
20/04/2020,0,Gibraltar,89.00492494
21/04/2020,0,Gibraltar,71.20393995
22/04/2020,0,Gibraltar,59.33661663
23/04/2020,0,Gibraltar,38.56880081
24/04/2020,0,Gibraltar,29.66830831
25/04/2020,0,Gibraltar,17.80098499
26/04/2020,3,Gibraltar,20.76781582
27/04/2020,5,Gibraltar,35.60196998
28/04/2020,0,Gibraltar,35.60196998
29/04/2020,0,Gibraltar,35.60196998
30/04/2020,0,Gibraltar,29.66830831
1/5/2020,3,Gibraltar,32.63513914
2/5/2020,0,Gibraltar,32.63513914
3/5/2020,0,Gibraltar,32.63513914
4/5/2020,0,Gibraltar,32.63513914
5/5/2020,0,Gibraltar,32.63513914
6/5/2020,0,Gibraltar,32.63513914
7/5/2020,0,Gibraltar,32.63513914
8/5/2020,0,Gibraltar,32.63513914
9/5/2020,2,Gibraltar,38.56880081
10/5/2020,0,Gibraltar,29.66830831
11/5/2020,0,Gibraltar,14.83415416
12/5/2020,1,Gibraltar,17.80098499
13/05/2020,0,Gibraltar,17.80098499
14/05/2020,0,Gibraltar,17.80098499
15/05/2020,0,Gibraltar,8.90049249
16/05/2020,0,Gibraltar,8.90049249
17/05/2020,0,Gibraltar,8.90049249
18/05/2020,0,Gibraltar,8.90049249
19/05/2020,0,Gibraltar,8.90049249
20/05/2020,0,Gibraltar,8.90049249
21/05/2020,2,Gibraltar,14.83415416
22/05/2020,2,Gibraltar,20.76781582
23/05/2020,0,Gibraltar,14.83415416
24/05/2020,0,Gibraltar,14.83415416
25/05/2020,0,Gibraltar,14.83415416
26/05/2020,4,Gibraltar,23.73464665
27/05/2020,0,Gibraltar,23.73464665
28/05/2020,2,Gibraltar,29.66830831
29/05/2020,0,Gibraltar,29.66830831
30/05/2020,4,Gibraltar,41.53563164
31/05/2020,0,Gibraltar,41.53563164
1/6/2020,8,Gibraltar,65.27027829
2/6/2020,1,Gibraltar,68.23710912
3/6/2020,2,Gibraltar,74.17077078
4/6/2020,1,Gibraltar,71.20393995
5/6/2020,0,Gibraltar,65.27027829
6/6/2020,1,Gibraltar,68.23710912
7/6/2020,0,Gibraltar,68.23710912
8/6/2020,1,Gibraltar,71.20393995
9/6/2020,1,Gibraltar,62.30344746
10/6/2020,0,Gibraltar,62.30344746
11/6/2020,0,Gibraltar,56.36978579
12/6/2020,0,Gibraltar,56.36978579
13/06/2020,0,Gibraltar,44.50246247
14/06/2020,0,Gibraltar,44.50246247
15/06/2020,0,Gibraltar,20.76781582
16/06/2020,0,Gibraltar,17.80098499
17/06/2020,0,Gibraltar,11.86732333
18/06/2020,0,Gibraltar,8.90049249
19/06/2020,0,Gibraltar,8.90049249
20/06/2020,0,Gibraltar,5.93366166
21/06/2020,0,Gibraltar,5.93366166
22/06/2020,0,Gibraltar,2.96683083
23/06/2020,0,Gibraltar,0
24/06/2020,0,Gibraltar,0
25/06/2020,0,Gibraltar,0
26/06/2020,0,Gibraltar,0
27/06/2020,0,Gibraltar,0
28/06/2020,0,Gibraltar,0
29/06/2020,1,Gibraltar,2.96683083
30/06/2020,0,Gibraltar,2.96683083
1/7/2020,0,Gibraltar,2.96683083
2/7/2020,1,Gibraltar,5.93366166
3/7/2020,0,Gibraltar,5.93366166
4/7/2020,0,Gibraltar,5.93366166
5/7/2020,0,Gibraltar,5.93366166
6/7/2020,0,Gibraltar,5.93366166
7/7/2020,1,Gibraltar,8.90049249
8/7/2020,0,Gibraltar,8.90049249
9/7/2020,0,Gibraltar,8.90049249
10/7/2020,1,Gibraltar,11.86732333
11/7/2020,0,Gibraltar,11.86732333
12/7/2020,0,Gibraltar,11.86732333
13/07/2020,0,Gibraltar,8.90049249
14/07/2020,0,Gibraltar,8.90049249
15/07/2020,0,Gibraltar,8.90049249
16/07/2020,0,Gibraltar,5.93366166
17/07/2020,0,Gibraltar,5.93366166
18/07/2020,0,Gibraltar,5.93366166
19/07/2020,0,Gibraltar,5.93366166
20/07/2020,0,Gibraltar,5.93366166
21/07/2020,0,Gibraltar,2.96683083
22/07/2020,0,Gibraltar,2.96683083
23/07/2020,2,Gibraltar,8.90049249
24/07/2020,2,Gibraltar,11.86732333
25/07/2020,0,Gibraltar,11.86732333
26/07/2020,1,Gibraltar,14.83415416
27/07/2020,0,Gibraltar,14.83415416
28/07/2020,0,Gibraltar,14.83415416
29/07/2020,1,Gibraltar,17.80098499
30/07/2020,0,Gibraltar,17.80098499
31/07/2020,1,Gibraltar,20.76781582
1/8/2020,0,Gibraltar,20.76781582
2/8/2020,1,Gibraltar,23.73464665
3/8/2020,0,Gibraltar,23.73464665
4/8/2020,0,Gibraltar,23.73464665
5/8/2020,1,Gibraltar,26.70147748
6/8/2020,0,Gibraltar,20.76781582
7/8/2020,1,Gibraltar,17.80098499
8/8/2020,0,Gibraltar,17.80098499
9/8/2020,7,Gibraltar,35.60196998
10/8/2020,0,Gibraltar,35.60196998
11/8/2020,0,Gibraltar,35.60196998
12/8/2020,4,Gibraltar,44.50246247
13/08/2020,2,Gibraltar,50.43612413
14/08/2020,2,Gibraltar,53.40295496
15/08/2020,1,Gibraltar,56.36978579
16/08/2020,3,Gibraltar,62.30344746
17/08/2020,6,Gibraltar,80.10443245
18/08/2020,2,Gibraltar,86.03809411
19/08/2020,5,Gibraltar,97.90541743
20/08/2020,1,Gibraltar,100.8722483
21/08/2020,6,Gibraltar,115.7064024
22/08/2020,0,Gibraltar,115.7064024
23/08/2020,0,Gibraltar,94.9385866
24/08/2020,0,Gibraltar,94.9385866
25/08/2020,19,Gibraltar,151.3083724
26/08/2020,8,Gibraltar,163.1756957
27/08/2020,14,Gibraltar,198.7776657
28/08/2020,2,Gibraltar,198.7776657
29/08/2020,2,Gibraltar,201.7444965
30/08/2020,1,Gibraltar,195.8108349
31/08/2020,10,Gibraltar,207.6781582
1/9/2020,0,Gibraltar,201.7444965
2/9/2020,5,Gibraltar,201.7444965
3/9/2020,5,Gibraltar,213.6118199
4/9/2020,0,Gibraltar,195.8108349
5/9/2020,10,Gibraltar,225.4791432
6/9/2020,7,Gibraltar,246.246959
7/9/2020,3,Gibraltar,255.1474515
8/9/2020,0,Gibraltar,198.7776657
9/9/2020,5,Gibraltar,189.8771732
10/9/2020,2,Gibraltar,154.2752032
11/9/2020,1,Gibraltar,151.3083724
12/9/2020,0,Gibraltar,145.3747107
13/09/2020,4,Gibraltar,154.2752032
14/09/2020,3,Gibraltar,133.5073874
15/09/2020,0,Gibraltar,133.5073874
16/09/2020,4,Gibraltar,130.5405566
17/09/2020,0,Gibraltar,115.7064024
18/09/2020,9,Gibraltar,142.4078799
19/09/2020,0,Gibraltar,112.7395716
20/09/2020,3,Gibraltar,100.8722483
21/09/2020,4,Gibraltar,103.8390791
22/09/2020,0,Gibraltar,103.8390791
23/09/2020,5,Gibraltar,103.8390791
24/09/2020,2,Gibraltar,103.8390791
25/09/2020,4,Gibraltar,112.7395716
26/09/2020,3,Gibraltar,121.6400641
27/09/2020,8,Gibraltar,133.5073874
28/09/2020,7,Gibraltar,145.3747107
29/09/2020,3,Gibraltar,154.2752032
30/09/2020,9,Gibraltar,169.1093574
1/10/2020,5,Gibraltar,183.9435115
2/10/2020,14,Gibraltar,198.7776657
3/10/2020,6,Gibraltar,216.5786507
4/10/2020,12,Gibraltar,243.2801282
5/10/2020,4,Gibraltar,243.2801282
6/10/2020,0,Gibraltar,243.2801282
7/10/2020,5,Gibraltar,243.2801282
8/10/2020,8,Gibraltar,261.0811132
9/10/2020,7,Gibraltar,269.9816057
10/10/2020,16,Gibraltar,308.5504065
11/10/2020,8,Gibraltar,308.5504065
12/10/2020,9,Gibraltar,314.4840681
13/10/2020,1,Gibraltar,308.5504065
14/10/2020,13,Gibraltar,320.4177298
15/10/2020,17,Gibraltar,356.0196998
